branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
7, 13, 18.5415, 7.79725, 26.338749999999997, 2.86137, 1.20628, 4.06765, 0.9703214615384615, 5.1790575, 2.1809362500000002
7, 14, 18.4549, 7.70423, 26.159129999999998, 2.81465, 1.2076, 4.02225, 0.9739122142857143, 5.1215125, 2.17062875
7, 15, 18.3709, 7.68357, 26.05447, 2.91518, 1.21474, 4.12992, 0.9746721333333334, 5.2115425, 2.17518625
7, 16, 18.2142, 7.64735, 25.86155, 2.75682, 1.17458, 3.9314, 0.9769453125, 5.033595, 2.13049875

8, 1, 20.7503, 8.45681, 29.20711, 2.55803, 0.617099, 3.175129, 1.0, 5.1518175, 1.6742002500000002
8, 2, 19.8269, 8.08454, 27.91144, 2.08505, 0.684309, 2.7693589999999997, 0.997018, 4.5634125, 1.6948765
8, 3, 19.4676, 7.94001, 27.407610000000002, 3.23593, 1.17307, 4.409000000000001, 0.9879193333333333, 5.66938, 2.16557125
8, 4, 18.9774, 7.81445, 26.79185, 2.82001, 1.04969, 3.8697, 0.97963375, 5.192185, 2.02649625
8, 5, 18.7803, 7.71772, 26.49802, 3.05659, 1.11453, 4.17112, 0.9698401999999999, 5.4041274999999995, 2.0792450000000002
8, 6, 18.5182, 7.68035, 26.19855, 2.77757, 1.02376, 3.80133, 0.9692638333333333, 5.092345, 1.9838037499999999
8, 7, 18.5631, 7.57752, 26.14062, 2.894, 1.09211, 3.98611, 0.9696482857142856, 5.2143875, 2.0393
8, 8, 18.7346, 7.5702, 26.3048, 2.66151, 1.03331, 3.69482, 0.97130875, 5.003335, 1.979585
8, 9, 18.3413, 7.51135, 25.85265, 2.79219, 1.19954, 3.9917300000000004, 0.9668851111111112, 5.0848525, 2.13845875
8, 10, 18.1525, 7.46676, 25.61926, 2.8015, 1.11579, 3.91729, 0.9633037, 5.070562499999999, 2.049135
8, 11, 18.1028, 7.44574, 25.54854, 2.89482, 1.14214, 4.0369600000000005, 0.9616119999999999, 5.1576699999999995, 2.0728575
