branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
15, 2, 1.88537, 15.4873, 17.37267, 0.375715, 6.04463, 6.420344999999999, 0.9925275, 0.61138625, 7.980542499999999
15, 3, 1.86341, 15.2471, 17.110509999999998, 0.364141, 5.99079, 6.354931, 0.990854, 0.59706725, 7.896677499999999
15, 4, 1.83452, 14.6028, 16.43732, 0.368838, 6.00193, 6.370768, 0.989634, 0.5981529999999999, 7.82728
15, 5, 1.78969, 13.9078, 15.69749, 0.375359, 6.09313, 6.468489, 0.9895606000000001, 0.59907025, 7.831605000000001
15, 6, 1.73954, 13.0667, 14.80624, 0.377593, 6.17264, 6.550233, 0.9891808333333333, 0.5950355, 7.805977500000001
15, 7, 1.70385, 12.4376, 14.141449999999999, 0.379658, 6.15995, 6.539608, 0.9900041428571429, 0.59263925, 7.714650000000001
15, 8, 1.66599, 11.758, 13.42399, 0.386712, 6.16582, 6.552532, 0.988164875, 0.59496075, 7.6355699999999995
15, 9, 1.6325, 11.1878, 12.8203, 0.383707, 5.95666, 6.3403670000000005, 0.9895615555555555, 0.5877695000000001, 7.355135000000001
15, 10, 1.60771, 10.7579, 12.36561, 0.385402, 5.96907, 6.354472, 0.9913407, 0.58636575, 7.3138075
15, 11, 1.59276, 10.5052, 12.09796, 0.378913, 5.80533, 6.1842429999999995, 0.9907703636363636, 0.578008, 7.11848
15, 12, 1.57818, 10.2819, 11.86008, 0.379358, 5.66435, 6.043708, 0.9894656666666667, 0.5766304999999999, 6.9495875
15, 13, 1.56025, 10.1594, 11.71965, 0.374828, 5.54103, 5.915858, 0.9890900769230769, 0.5698592499999999, 6.810955
15, 14, 1.55353, 10.1618, 11.71533, 0.372826, 5.48249, 5.855316, 0.9891162857142858, 0.56701725, 6.752715
15, 15, 1.5469, 10.0432, 11.5901, 0.369167, 5.37904, 5.748207, 0.9859243333333333, 0.5625295, 6.63444
15, 16, 1.53954, 9.98199, 11.52153, 0.364188, 5.22132, 5.585508000000001, 0.98811025, 0.5566305, 6.46906875

16, 1, 1.89935, 15.9936, 17.89295, 0.367786, 5.78618, 6.153966, 1.0, 0.60520475, 7.78538
16, 2, 1.88162, 15.7404, 17.62202, 0.369191, 6.07158, 6.440771, 0.992512, 0.6043935, 8.03913
16, 3, 1.83802, 15.1034, 16.94142, 0.365463, 6.07919, 6.444653, 0.990004, 0.5952155, 7.967115
16, 4, 1.77842, 14.1306, 15.90902, 0.37661, 6.19069, 6.5673, 0.9899845, 0.5989125, 7.957015
16, 5, 1.71965, 13.0904, 14.81005, 0.38382, 6.28274, 6.6665600000000005, 0.9893878, 0.59877625, 7.919040000000001
16, 6, 1.66346, 12.1521, 13.815560000000001, 0.386715, 6.33684, 6.723554999999999, 0.9891005, 0.5946475, 7.855852499999999
16, 7, 1.6272, 11.479, 13.1062, 0.383788, 6.24128, 6.625068, 0.9904052857142858, 0.587188, 7.676155
16, 8, 1.59161, 10.9157, 12.507309999999999, 0.38964, 6.17302, 6.56266, 0.98810775, 0.58859125, 7.5374825
16, 9, 1.57169, 10.5701, 12.14179, 0.385243, 5.97537, 6.360613, 0.9892153333333334, 0.58170425, 7.296632499999999
16, 10, 1.55793, 10.3243, 11.88223, 0.381995, 5.8424, 6.2243949999999995, 0.9905256, 0.57673625, 7.1329375
16, 11, 1.54888, 10.2041, 11.75298, 0.371221, 5.66637, 6.037591, 0.9900148181818181, 0.5648310000000001, 6.9418825
16, 12, 1.53953, 10.0969, 11.63643, 0.369665, 5.49232, 5.861985000000001, 0.9868683333333333, 0.56210625, 6.7544325
16, 13, 1.53623, 10.058, 11.59423, 0.364343, 5.37768, 5.742023, 0.9899975384615385, 0.5563717499999999, 6.63493
16, 14, 1.53451, 10.1635, 11.69801, 0.360355, 5.24922, 5.609575, 0.9887130714285715, 0.55216875, 6.5196575
16, 15, 1.53146, 10.106, 11.63746, 0.353006, 5.10037, 5.453376, 0.9860797333333333, 0.5444385, 6.36362
16, 16, 1.5297, 10.1147, 11.6444, 0.348646, 4.97539, 5.3240359999999995, 0.986997, 0.5398585, 6.2397275
