branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
9, 9, 23.6155, 7.61599, 31.23149, 3.81643, 1.30693, 5.12336, 0.9699892222222223, 6.7683675, 2.25892875
9, 10, 24.7655, 7.52976, 32.29526, 3.99503, 1.29458, 5.28961, 0.9698997, 7.0907175, 2.2358000000000002
9, 11, 23.0864, 7.52578, 30.612180000000002, 3.94517, 1.38355, 5.328720000000001, 0.9759098181818182, 6.830970000000001, 2.3242725
9, 12, 23.2028, 7.39809, 30.60089, 3.82281, 1.34718, 5.16999, 0.9714114166666666, 6.72316, 2.2719412500000002
9, 13, 22.4645, 7.20393, 29.66843, 3.99755, 1.3157, 5.31325, 0.9750735384615384, 6.8056125000000005, 2.21619125
9, 14, 22.7196, 7.36838, 30.08798, 4.21605, 1.39693, 5.61298, 0.9734452142857143, 7.056, 2.3179775
9, 15, 24.0165, 7.30216, 31.31866, 3.96753, 1.38727, 5.3548, 0.9706410000000001, 6.9695925, 2.30004
9, 16, 22.41, 7.24762, 29.65762, 3.69961, 1.30051, 5.00012, 0.9719256875, 6.500859999999999, 2.2064625

10, 1, 26.8433, 8.09633, 34.93963, 2.6935, 0.620853, 3.3143529999999997, 1.0, 6.0489125, 1.63289425
10, 2, 25.3514, 7.51406, 32.86546, 2.75157, 0.800876, 3.552446, 0.9915625, 5.920495000000001, 1.7401335
10, 3, 25.6169, 7.65075, 33.26765, 3.71838, 1.14373, 4.8621099999999995, 0.9839386666666666, 6.9204925, 2.10007375
10, 4, 25.3545, 7.70175, 33.05625, 3.53727, 1.11184, 4.64911, 0.97958, 6.7065825, 2.07455875
10, 5, 24.0148, 7.60088, 31.61568, 4.0053, 1.28094, 5.28624, 0.9750034, 7.00715, 2.2310499999999998
10, 6, 23.6137, 7.34455, 30.95825, 3.77831, 1.19198, 4.97029, 0.9722788333333333, 6.7300225000000005, 2.11004875
10, 7, 23.0965, 7.41237, 30.508869999999998, 3.93661, 1.26082, 5.19743, 0.9706532857142857, 6.8236725, 2.18736625
10, 8, 23.7037, 7.09521, 30.79891, 4.05689, 1.26203, 5.31892, 0.971458, 7.019852500000001, 2.14893125
10, 9, 23.2474, 7.02669, 30.27409, 4.02943, 1.28847, 5.3179, 0.9735332222222222, 6.9353549999999995, 2.16680625
10, 10, 23.2189, 6.931, 30.149900000000002, 3.94126, 1.24705, 5.18831, 0.9735151999999999, 6.8436225, 2.113425
10, 11, 22.978, 7.12972, 30.10772, 4.14941, 1.43319, 5.582599999999999, 0.97165, 7.02166, 2.324405
10, 12, 22.421, 7.0087, 29.4297, 3.43753, 1.21595, 4.65348, 0.9747915833333334, 6.240155, 2.0920375
10, 13, 22.598, 6.97528, 29.573279999999997, 3.68429, 1.28758, 4.97187, 0.9707219230769231, 6.50904, 2.15949
10, 14, 22.975, 6.93058, 29.90558, 3.77837, 1.27784, 5.05621, 0.9697697142857143, 6.650245, 2.1441625
10, 15, 22.8323, 6.87332, 29.70562, 3.57057, 1.24456, 4.81513, 0.9703988666666666, 6.4246075000000005, 2.103725
10, 16, 22.7037, 6.88429, 29.58799, 3.52055, 1.22846, 4.74901, 0.976814875, 6.3585125, 2.08899625

11, 1, 25.9029, 7.96047, 33.863369999999996, 2.71053, 0.620572, 3.331102, 1.0, 5.9483925, 1.61563075
11, 2, 24.5167, 7.3449, 31.8616, 2.74326, 0.792266, 3.535526, 0.991575, 5.807847499999999, 1.7103785
11, 3, 24.5608, 7.44297, 32.00377, 3.89677, 1.13068, 5.02745, 0.9846066666666666, 6.96687, 2.06105125
11, 4, 23.8869, 7.39135, 31.27825, 3.57211, 1.13284, 4.70495, 0.981709, 6.5579725, 2.05675875
11, 5, 23.4716, 7.279, 30.7506, 4.06248, 1.29653, 5.35901, 0.9763068, 6.99643, 2.206405
11, 6, 23.329, 7.10999, 30.43899, 3.73569, 1.23378, 4.96947, 0.9753558333333333, 6.651815, 2.12252875
11, 7, 22.9986, 7.11526, 30.11386, 3.85557, 1.27046, 5.12603, 0.9713982857142858, 6.730395, 2.1598675
11, 8, 22.9547, 6.96726, 29.92196, 3.57113, 1.18234, 4.75347, 0.972136875, 6.4404675000000005, 2.0532475
11, 9, 22.8191, 7.00446, 29.82356, 3.77105, 1.28229, 5.0533399999999995, 0.9744915555555556, 6.6234375, 2.1578475
11, 10, 22.8437, 6.88542, 29.729119999999998, 3.52471, 1.20654, 4.731249999999999, 0.9744429, 6.3801725, 2.0672175
11, 11, 22.4503, 7.03254, 29.48284, 3.64157, 1.30875, 4.9503200000000005, 0.9735499999999999, 6.4478575, 2.1878175
11, 12, 22.5871, 6.93938, 29.52648, 3.28525, 1.19496, 4.48021, 0.975847, 6.1086375, 2.0623825
11, 13, 22.4918, 6.9284, 29.4202, 3.32992, 1.23541, 4.565329999999999, 0.9728510769230769, 6.141395, 2.10146
11, 14, 22.4656, 6.88789, 29.353489999999997, 3.40872, 1.19652, 4.60524, 0.9680835, 6.21692, 2.05750625
11, 15, 22.6062, 6.87567, 29.48187, 3.38849, 1.2565, 4.64499, 0.9773242666666667, 6.214265, 2.11595875
11, 16, 22.4261, 6.87259, 29.29869, 3.32956, 1.18785, 4.51741, 0.9762671875, 6.1328225, 2.04692375

12, 1, 27.106, 7.80168, 34.90768, 2.68785, 0.619853, 3.307703, 1.0, 6.0761, 1.5950630000000001
12, 2, 25.5796, 7.37219, 32.95179, 2.94244, 0.866554, 3.808994, 0.9931355, 6.139889999999999, 1.78807775
12, 3, 25.1228, 7.20447, 32.32727, 4.03311, 1.18345, 5.216559999999999, 0.9859773333333334, 7.17346, 2.0840087499999997
12, 4, 24.6547, 7.22107, 31.87577, 3.5929, 1.23893, 4.83183, 0.979979, 6.6747375, 2.14156375
12, 5, 24.7671, 7.12695, 31.89405, 3.95683, 1.29116, 5.24799, 0.9774962, 7.0527175, 2.18202875
12, 6, 24.3473, 7.10116, 31.44846, 3.60097, 1.22952, 4.830489999999999, 0.9723925000000001, 6.6443825, 2.117165
12, 7, 24.4095, 7.04865, 31.458150000000003, 3.6551, 1.2904, 4.9455, 0.9690095714285715, 6.7062875, 2.1714812500000003
12, 8, 24.2757, 7.10952, 31.38522, 3.44587, 1.30861, 4.75448, 0.972418, 6.4803325, 2.1973000000000003
12, 9, 24.3091, 7.02033, 31.329430000000002, 3.59326, 1.29187, 4.88513, 0.9715756666666666, 6.6318975, 2.16941125
12, 10, 24.2133, 6.99829, 31.21159, 3.47918, 1.26455, 4.74373, 0.975746, 6.5058425, 2.13933625
