branchFactor, leafSize, nodeIntersections, shadowNodeIntersections, allNodeIntersections, leafIntersections, shadowLeafIntersections, allLeafIntersections, leafFullness, cost, shadowCost
14, 3, 52.6169, 14.0137, 66.6306, 7.73604, 4.37578, 12.11182, 0.9925696666666667, 14.313152500000001, 6.1274925
14, 4, 51.0261, 13.6537, 64.6798, 6.52194, 3.80074, 10.32268, 0.97157725, 12.900202499999999, 5.507452499999999
14, 5, 50.6063, 13.3223, 63.928599999999996, 7.8212, 4.3442, 12.1654, 0.977463, 14.1469875, 6.0094875
14, 6, 49.9136, 12.7514, 62.665000000000006, 7.47119, 4.32966, 11.80085, 0.9774588333333334, 13.71039, 5.923584999999999
14, 7, 49.4874, 12.8713, 62.3587, 7.98895, 4.52356, 12.512509999999999, 0.9609615714285714, 14.174875, 6.1324724999999995
14, 8, 48.8754, 12.4251, 61.3005, 7.89515, 3.87998, 11.77513, 0.96852375, 14.004574999999999, 5.4331175
14, 9, 48.7985, 12.4786, 61.2771, 8.48315, 4.41033, 12.89348, 0.9711366666666668, 14.5829625, 5.970155
14, 10, 48.5071, 12.1899, 60.697, 8.49662, 4.54119, 13.03781, 0.9656083000000001, 14.560007500000001, 6.0649275000000005
14, 11, 47.2508, 11.6436, 58.8944, 8.95025, 4.51269, 13.46294, 0.9668636363636364, 14.8566, 5.96814
14, 12, 46.9599, 11.6377, 58.5976, 8.85367, 4.50855, 13.362219999999999, 0.9550266666666666, 14.723657499999998, 5.9632625
14, 13, 46.5043, 11.4106, 57.9149, 10.0997, 4.4533, 14.553, 0.9693518461538461, 15.9127375, 5.879625
14, 14, 47.3308, 11.9917, 59.322500000000005, 10.6431, 4.45473, 15.09783, 0.9706167142857144, 16.559450000000002, 5.9536925
14, 15, 47.3094, 12.0343, 59.3437, 10.5286, 4.4685, 14.9971, 0.9675952, 16.442275000000002, 5.9727875
14, 16, 46.9428, 11.7161, 58.6589, 9.64035, 4.39228, 14.032630000000001, 0.964272125, 15.508199999999999, 5.856792500000001

15, 1, 56.6643, 16.4933, 73.1576, 5.06033, 2.25537, 7.3157000000000005, 1.0, 12.1433675, 4.3170325
